,_RAJ2000,_DEJ2000,ID,WiseID,RAJ2000,DEJ2000,__3_4_,e__3_4_,__4_6_,e__4_6_,__12_,e__12_,__22_,e__22_,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,SName,SType,SSpClass,recno,dist,table1_oid,col_raj2000,col_dej2000,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,airmass,alt,az,moon_sep
30,288.8005535,39.7140285,2857,J191512.13+394250.5,288.8005535,39.7140285,6.476,0.041,5.457,0.031,3.269,0.008,1.963,0.016,8.601,0.026,8.181,0.021,7.567,0.026,IRAS_19135+3937,LP* ,,1642,3.1747745316756675e-05,1642,288.8005535,39.7140285,1636042515805110273,Gaia EDR3 2101228774371560832,2101228774371560832,1556132638,2016.0,288.8005646073066,0.009857135,39.71399792361016,0.010701851,0.17225255859048894,0.011646084,14.790599,6.2273536,-1.2726557032901478,0.012339708,-6.095923049624728,0.014236251,-0.07366784,-0.099537686,0.11898938,0.057871606,0.09777552,0.019937964,-0.22428663,-0.099162005,-0.108686134,-0.0043415553,328,328,325,3,-5.6945157,631.3468,0.07782051,8.126993,31,True,1.522391,,,,,,,,38,27,0.019915208,39,14,0,0.08278209,76.582535,0,0,0.7826131,,,,,,,,,False,318,409167.3367663157,4349.8213,94.06532,11.657615,34,215428.914228103,7510.394,28.684103,12.005282,34,306685.7635464557,11001.065,27.877823,11.031161,0,0,0,0,0,1.276042,0.9741211,0.3476677,0.6264534,,,0,,,,71.26511668195504,12.737908544029567,300.9167456102688,61.15074468534834,1.973883301308873,30.438655876442887,300.0822946931823,103.86593651618408
31,289.2923981,32.05667929999999,277,J191710.17+320324.0,289.2923981,32.0566793,4.785,0.078,4.325,0.053,2.206,0.011,1.686,0.015,7.701,0.027,6.847,0.027,6.168,0.024,V*_V402_Lyr,Mi* ,,277,4.189631517642612e-05,277,289.2923981,32.05667929999999,1636042515805110273,Gaia EDR3 2040080603424456576,2040080603424456576,1782867932,2016.0,289.2924185911259,0.06725768,32.05664117260192,0.08444492,0.12170242087526283,0.09093425,1.3383563,6.1185117,-3.8942558548863433,0.093503624,-4.719211702380785,0.10906567,-0.24117377,-0.102020666,-0.19885279,0.112003006,0.19165765,0.09798525,-0.47776982,-0.013932481,-0.18272828,-0.25086513,417,207,415,2,10.612766,36878.496,0.9504181,984.1959,95,False,,1.0285374,0.021760426,-0.004139847,-0.07106299,-0.023107458,-0.039714415,0.035702188,48,26,0.1658329,54,28,0,0.17614469,154.2463,0,0,1.3922371,,,,,,,,,False,430,47024.7999223222,1319.244,35.645264,14.00655,49,904.5866162644671,225.3245,4.014595,17.947416,48,126877.99730995178,17562.227,7.2244825,11.989429,0,9,0,0,0,2.7173445,5.957987,3.9408665,2.0171204,,,0,,,,64.41081050296478,9.062186430688927,298.1736706615923,53.62517433931922,2.131618509525928,27.97764932136227,291.7589460070925,108.41680285839423
32,289.5333292,16.22444030000001,279,J191807.99+161327.9,289.5333292,16.2244403,9.983,0.032,9.494,0.027,7.791,0.026,7.124,0.123,12.072,0.03,11.327,0.036,10.78,0.024,,    ,,279,5.9344992523520314e-05,279,289.5333292,16.22444030000001,1636042515805110273,Gaia EDR3 4321142514658007936,4321142514658007936,579238846,2016.0,289.5332676251603,0.025628243,16.22443516710359,0.028608501,0.08968131698148805,0.035911623,2.4972785,5.570151,-3.5311069111788864,0.030122638,-4.307884223564924,0.03261709,0.36693993,-0.18279777,0.08839706,-0.044879396,-0.2390636,-0.04225333,0.09943898,-0.1473994,-0.16675419,0.31800678,387,0,387,0,1.2479599,466.56848,0.10181773,1.363924,31,False,1.22981,,,,,,,,44,21,0.05035625,46,15,0,0.009392012,78.826965,0,0,1.0446022,0.24399976,0.37084717,0.16086464,0.36069646,-98.35192,-53.165295,-13.098954,40.223694,False,370,9882.371998226456,6.610541,1494.9415,15.700213,40,1445.993207364576,6.1726546,234.25792,17.438128,38,13596.453096851703,19.17901,708.9236,14.414331,0,1,0,0,0,1.5221493,3.023796,1.7379141,1.285882,,,0,,,,50.36933066347874,1.6096595263360969,294.05803358841865,38.04637476421518,2.7908697051015556,20.99651999355408,276.1172075465908,117.47563969134146
33,290.0365095,24.802510699999996,2867,J192008.76+244809.0,290.0365095,24.8025107,5.918,0.05,5.374,0.031,3.272,0.011,1.965,0.014,9.839,0.02,8.64,0.027,7.688,0.023,IRAS_19180+2442,*   ,,1652,2.8757115022436745e-05,1652,290.0365095,24.802510699999996,1636042515805110273,Gaia EDR3 2023064016046385152,2023064016046385152,1437058387,2016.0,290.03647985361897,0.052802067,24.802500564511472,0.07657516,0.00828997731916719,0.09859261,0.084083155,5.7826204,-2.407040639701483,0.067085125,-5.257837184387148,0.10140613,-0.11370859,-0.032480624,-0.31512424,0.014507016,0.121370584,-0.021987282,-0.21544807,-0.08987919,-0.12633303,-0.10741661,603,0,602,1,5.5612693,21014.863,0.97056705,518.9158,95,False,,1.0163077,0.017673964,-0.08049801,0.16360325,0.0028713173,-0.06813988,-0.11349944,71,28,0.14241393,73,35,0,0.3572266,111.49865,0,0,1.1647393,0.23520185,0.38372132,0.18731652,0.23068458,-82.27635,81.75776,23.49913,-24.417368,False,575,22452.812021520396,851.9644,26.354166,14.80919,66,373.28461584146237,40.688686,9.174162,18.908442,68,44458.612427674074,4746.676,9.366262,13.128006,0,2,0,1,0,1.9967164,5.7804356,4.0992517,1.6811838,,,0,,,,58.1966722550363,5.183575718427173,296.8047020873243,46.39461024871752,2.323761418297454,25.488934772735046,284.09177620286147,112.26141700812765
34,290.5290135,28.668277900000003,4129,J192206.96+284005.8,290.5290135,28.6682779,5.657,0.057,4.956,0.039,3.586,0.014,3.242,0.021,8.453,0.021,7.881,0.02,7.078,0.016,BD+28_3304,V*  ,A1II,2148,3.970852901916795e-05,2148,290.5290135,28.668277900000003,1636042515805110273,Gaia EDR3 2038079290402686720,2038079290402686720,1353858167,2016.0,290.5290480803206,0.010031536,28.668252283998314,0.0120891845,0.25872923930707,0.014734822,17.559034,5.2170186,-0.3153757874871467,0.013016401,-5.207477632238494,0.015520565,-0.13280246,-0.0382833,-0.06796237,-0.021391267,0.057398498,-0.024566771,-0.25160715,-0.09810598,-0.07720996,-0.15452099,523,523,512,11,5.5148644,1451.8756,0.13467674,29.188984,31,True,1.5417829,,,,,,,,59,27,0.022203272,63,24,0,0.0064577195,165.00743,0,0,1.1773996,,,,,,,,,True,531,2289858.912153812,10643.407,215.1434,9.787845,60,1221699.0630898955,19978.123,61.151844,10.121132,60,1588750.1544757711,19278.86,82.40893,9.245256,0,0,0,0,0,1.2273461,0.8758755,0.33328724,0.54258823,,,0,,,,61.848651802015866,6.576835304378295,298.6551467838823,50.08529388116338,2.1610587866684434,27.563806999388348,287.77109011733796,109.62811990038782
35,292.15491899999995,22.2743599,2884,J192837.18+221627.6,292.154919,22.2743599,9.044,0.024,8.132,0.021,5.855,0.016,4.639,0.026,11.873,0.021,10.992,0.022,10.236,0.017,,    ,,1669,3.454051226334064e-05,1669,292.15491899999995,22.2743599,1636042515805110273,Gaia EDR3 2018949093792529792,2018949093792529792,93318304,2016.0,292.1548885968312,0.015109077,22.274339862569136,0.019364256,0.0969454296282384,0.024962237,3.8836837,6.2255874,-3.037321221259728,0.022405015,-5.4343920794978375,0.026753452,-0.021814866,0.20078203,-0.048522715,-0.16586967,-0.03996791,-0.16249566,-0.09401331,-0.12547208,-0.07414453,0.01222897,509,0,506,3,1.4947256,559.59265,0.03957969,0.3745993,31,False,1.2689798,,,,,,,,59,25,0.037186306,61,23,0,0.07144652,167.54306,0,0,1.0469142,0.22444001,0.28905383,0.21508898,0.16027962,-57.736107,84.56491,41.95842,-33.14531,False,518,14269.004768303399,196.20403,72.72534,15.301383,58,2423.023976941415,111.51392,21.728443,16.877647,59,18185.426419635605,739.2638,24.599375,14.098587,0,1,0,1,0,1.4442809,2.7790604,1.5762644,1.202796,,,0,,,,56.87450605526355,2.2814830073817416,298.7701944301759,43.525825555127206,2.275235955400151,26.072931049330982,280.6110551919399,112.09664742457312
36,292.3735148,40.45888949999999,2885,J192929.64+402732.0,292.3735148,40.4588895,4.27,0.097,3.584,0.1,1.287,0.01,0.286,0.007,7.998,0.032,6.558,0.024,5.44,0.016,2MASS_J19292964+4027319,V*  ,,1670,2.9565268816653486e-05,1670,292.3735148,40.45888949999999,1636042515805110273,Gaia EDR3 2053506709850185856,2053506709850185856,1473930974,2016.0,292.37348279204156,0.07011006,40.458872737243254,0.07557753,0.16953486889932784,0.08303088,2.041829,4.7429824,-1.1145239949606616,0.10330948,-4.610175713517726,0.10332253,0.017408188,0.05644433,-0.0026214581,-0.071413435,0.03671777,-0.07255613,-0.12436219,0.10608979,-0.067500494,0.011195143,431,251,430,1,3.588837,42232.652,1.0273606,1052.7051,95,False,,1.0370355,0.020522483,-0.018379463,0.099154316,0.06639677,-0.049969826,0.04134262,49,27,0.14417586,52,38,0,0.23888087,53.339344,0,0,1.1249212,,,,,,,,,False,382,33233.671956698396,1611.0323,20.628805,14.383421,44,622.6278443242377,162.09085,3.8412275,18.35297,46,72509.48516084254,16765.668,4.324879,12.596909,0,2,0,0,0,2.2005427,5.7560616,3.9695492,1.7865124,,,0,,,,73.16391784410843,10.600550819809438,306.78054482315014,61.072209743461976,1.823032102943179,33.2666817669324,299.8823280807507,101.2749042546619
37,292.5645781,19.3477017,2887,J193015.49+192051.7,292.5645781,19.3477017,6.966,0.029,5.786,0.027,3.322,0.013,1.976,0.019,13.543,0.041,11.7,0.036,9.571,0.02,2MASS_J19301550+1920517,*   ,,1672,2.833883240273136e-05,1672,292.5645781,19.3477017,1636042515805110273,Gaia EDR3 4323450973685394176,4323450973685394176,504225991,2016.0,292.5645571345983,0.009559513,19.34768140748963,0.012207609,0.22372981696400907,0.017046325,13.124812,5.9284325,-2.5044581111209103,0.015867528,-5.3734532872504435,0.015986064,0.4986667,-0.15664822,0.06516893,0.030430928,-0.022881253,-0.0030874189,0.042554345,-0.17489512,-0.18858594,0.19617161,587,0,585,2,-0.8679879,527.17896,0.0,1.6689803e-15,31,False,1.3888211,,,,,,,,67,22,0.024306003,69,13,0,0.055840388,113.26404,0,0,0.9740538,0.516011,0.54202574,0.34918237,0.45027873,-70.88234,-58.130203,58.780624,31.452473,False,547,51321.9604211533,69.291405,740.6685,13.911609,62,17992.975455456595,82.061806,219.26126,14.700785,59,49511.178872913304,190.74167,259.5719,13.011137,0,0,0,0,0,1.3153074,1.6896477,0.789176,0.9004717,,,0,,,,54.48706597060219,0.5448306382097283,298.4713663691944,40.58257350433435,2.3625594453131993,25.04119472987889,277.54532930427746,113.36383378114714
38,292.6952873,16.4546482,285,J193046.86+162716.7,292.6952873,16.4546482,6.146,0.039,4.897,0.039,2.969,0.013,1.825,0.017,10.3,0.025,9.319,0.032,8.03,0.02,IRAS_19285+1620,*   ,,285,2.5690093156064934e-05,285,292.6952873,16.4546482,1636042515805110273,Gaia EDR3 4321687322650677248,4321687322650677248,524709901,2016.0,292.6952903374818,0.010788074,16.45462267560278,0.011115694,0.22807810642110107,0.01438186,15.858735,6.7276816,-3.043685821157049,0.013450569,-5.9998063789100655,0.013482115,0.080929436,-0.069761805,0.016725926,-0.054230172,-0.17345761,-0.07562143,0.12104384,0.041103054,-0.139485,0.02480651,354,0,354,0,2.7602053,414.4377,0.042783022,1.3206984,31,False,1.2616379,,,,,,,,41,22,0.018888505,42,14,0,0.0049946248,57.708065,0,0,1.1052862,0.20445313,0.14688225,0.16417485,0.3331988,-106.00025,-47.918095,-9.310914,40.5998,False,352,76243.96424542309,34.236214,2226.9976,13.4818535,38,14212.993362297664,20.144802,705.5415,14.956828,38,96018.26793617241,81.44204,1178.9767,12.292011,0,1,0,0,0,1.4457704,2.6648169,1.4749746,1.1898422,,,0,,,,52.00919354865594,-0.9537811975696551,297.89187418223815,37.721901360850694,2.483526570395085,23.744149938821824,274.7021449150298,114.77664121890845
39,293.4333612,19.3798726,4135,J193344.00+192247.5,293.4333612,19.3798726,8.232,0.022,7.585,0.019,6.36,0.018,5.891,0.062,10.196,0.02,9.607,0.02,9.074,0.017,2MASS_J19334401+1922475,WR* ,WC8,2154,4.43153104107069e-05,2154,293.4333612,19.3798726,1636042515805110273,Gaia EDR3 1825418588978011648,1825418588978011648,606135984,2016.0,293.4333540169638,0.008113674,19.37982880579943,0.009574796,0.1616858655033355,0.012945457,12.489776,7.1907635,-3.269129673575586,0.012506161,-6.404675789885515,0.012676844,0.3012304,-0.1254084,-0.008695844,-0.020784747,-0.11248085,-0.046845585,0.036388867,-0.054566644,-0.112955414,0.030293342,535,0,532,3,3.019879,621.12286,0.032001697,0.9527789,31,False,1.2594299,,,,,,,,61,23,0.017736621,63,15,0,0.0072694314,112.97383,0,0,1.0937942,0.42572412,0.34954175,0.15377058,0.34003338,-75.60373,-58.46922,-54.04106,34.796097,False,546,89895.80476399628,25.72921,3493.9202,13.303019,60,16542.68239444794,17.015789,972.19604,14.792027,60,113767.73845764417,45.74882,2486.7905,12.107847,0,1,0,0,0,1.4495717,2.6841803,1.4890089,1.1951714,,,0,,,,54.91042544388831,-0.15775836538722735,299.53539405826814,40.446480801307594,2.2995143399677858,25.77730427013214,277.1444609514842,112.65170651581174
40,293.8102129,19.615542,2892,J193514.45+193655.9,293.8102129,19.615542,6.382,0.037,5.723,0.029,3.905,0.016,2.836,0.02,8.482,0.023,7.811,0.024,7.3,0.016,,    ,,1677,6.846354545994684e-06,1677,293.8102129,19.615542,1636042515805110273,Gaia EDR3 1825510844868981632,1825510844868981632,510128209,2016.0,293.810213937151,0.015516476,19.615535223709205,0.01704657,0.23014244832896222,0.025479363,9.032504,5.005544,-2.312418524693009,0.023982726,-4.439391306825037,0.0232001,0.22052625,-0.29649672,0.22603291,-0.007959918,-0.05524576,0.014769113,-0.0042955903,-0.26375607,-0.12791897,-0.0640361,485,485,477,8,4.5497746,2756.9897,0.2079922,61.90208,31,False,1.2766713,,,,,,,,55,20,0.03418564,58,12,0,0.0024414784,4.155011,2,0,1.1509391,,,,,,,,,False,482,451918.60908272647,152.65567,2960.379,11.549716,56,91082.67423255021,59.29568,1536.076,12.939953,54,549287.1291884921,311.47244,1763.5176,10.3983965,0,1,0,0,0,1.4170026,2.5415564,1.3902369,1.1513195,,,0,,,,55.2889233880713,-0.35397583204273547,300.0573798403676,40.6024562292253,2.264824888245767,26.20187656277695,277.1879107177677,112.22556266610121
41,294.1210466,14.2019117,2893,J193629.05+141206.8,294.1210466,14.2019117,5.994,0.05,5.436,0.032,3.576,0.015,2.37,0.018,9.47,0.02,8.275,0.026,7.346,0.023,IRAS_19341+1405,*   ,,1678,2.3916014582627524e-05,1678,294.1210466,14.2019117,1636042515805110273,Gaia EDR3 4317944310232390016,4317944310232390016,759679745,2016.0,294.12103397290343,0.08775006,14.201891154213738,0.09989067,0.0453778708270896,0.13081782,0.34687838,7.584477,-3.7390170103211213,0.11388227,-6.598791075895054,0.117218345,0.28564835,-0.09215431,0.037120197,-0.092388354,-0.107321076,-0.06962022,0.101824395,-0.2911238,-0.055686258,0.2764754,380,52,375,5,23.318748,16987.947,1.1608893,487.95566,95,False,,1.0228328,0.025507972,0.008165387,-0.111454844,0.11229219,-0.022439314,-0.109061494,43,20,0.18195297,47,15,0,0.55662143,122.7396,1,0,1.9703021,,,,,,,,,False,341,22921.484569513617,925.53516,24.765656,14.78676,33,254.80015319468257,47.6152,5.3512354,19.323044,38,49277.50430246759,5804.439,8.489624,13.0162735,0,33,0,0,0,2.1609554,6.3067703,4.5362835,1.7704868,,,0,,,,50.70003176521753,-3.245901604179617,299.0180774054303,35.24287226987686,2.4772871656027577,23.80764474046112,271.81876997375423,114.72465120041923
42,294.4468843,23.6827276,2894,J193747.25+234057.8,294.4468843,23.6827276,8.163,0.024,7.281,0.021,5.229,0.015,4.159,0.023,13.271,0.024,11.879,0.022,10.795,0.02,,    ,,1679,4.168648676140555e-05,1679,294.4468843,23.6827276,1636042515805110273,Gaia EDR3 2020275860715618560,2020275860715618560,789260018,2016.0,294.4468583461827,0.022660563,23.68269335323024,0.033481512,0.11928292587857614,0.041340984,2.885343,5.4993615,-2.091475890727538,0.025073122,-5.086128925881305,0.045449063,0.055635743,0.022917481,-0.74255097,0.016929472,0.1883502,-0.0046421383,-0.34376833,-0.07789234,-0.15606855,0.08931478,799,18,797,2,-2.482163,2452.3318,0.29032925,33.743065,31,False,1.1593744,,,,,,,,92,24,0.06452707,92,64,0,0.40234527,103.797264,0,0,0.93787414,,,,,,,,,False,625,22919.213260975062,236.10959,97.07024,14.786867,82,1215.333946022738,37.603924,32.31934,17.626802,65,36104.189475872474,1284.4854,28.107903,13.354001,0,1,0,0,0,1.6283073,4.2728014,2.8399353,1.4328661,,,0,,,,59.1278787068704,1.1142159403220566,302.0599847780376,44.4386172556604,2.0895973703225894,28.591466787384437,280.9552785866811,109.55978642478564
43,294.8737228,8.6077726,4137,J193929.69+083627.9,294.8737228,8.6077726,8.29,0.022,7.326,0.021,5.193,0.014,4.052,0.038,10.051,0.022,9.478,0.022,8.779,0.023,V*_EZ_Aql,RV* ,G8,2156,2.465477913042583e-05,2156,294.8737228,8.6077726,1636042515805110273,Gaia EDR3 4301287258804797056,4301287258804797056,510845308,2016.0,294.8737251050251,0.017108615,8.607748050783874,0.016597016,0.20498796985915052,0.02651517,7.7309694,7.5773306,-3.616992650355012,0.022787593,-6.658325657202867,0.020738387,0.33322084,-0.13725217,-0.019216828,0.031009322,-0.15434976,0.039414145,0.18414144,-0.18133432,-0.083881326,0.27995,533,371,533,0,14.847301,2972.0464,0.22735834,66.32019,95,False,,1.4063488,0.004464811,-0.0015720009,-0.027335638,0.010917154,0.102957666,-0.21431957,62,19,0.034564488,65,31,2,0.56817025,15.974387,0,0,1.4898679,,,,,,,,,False,527,164903.1831552968,4414.467,37.355175,12.644295,60,60323.330675566554,6210.648,9.712889,13.387329,60,181599.16542627648,12934.444,14.039967,11.600111,0,1,0,0,0,1.4670578,1.7872181,0.74303436,1.0441837,,,0,,,,46.14447228656263,-6.599126845016262,298.5785167384233,29.61251414162914,2.7261922534028153,21.519138157924907,266.22810695203736,116.71315202473292
44,295.5097084,16.1035228,289,J194202.33+160612.6,295.5097084,16.1035228,11.082,0.022,10.576,0.022,9.093,0.033,8.337,0.265,12.388,0.029,12.137,0.032,11.885,0.028,,    ,,289,7.61440063265485e-05,289,295.5097084,16.1035228,1636042515805110273,Gaia EDR3 4318827630387185152,4318827630387185152,1444226450,2016.0,295.5096787703205,0.012462576,16.103593422487435,0.012495522,0.2552450700358756,0.020597734,12.391901,6.7604156,-2.2200670534615314,0.015529915,-6.385493196404593,0.017228363,0.11613318,-0.07452068,0.18567199,-0.023000225,-0.16888514,-0.045409527,0.2793657,-0.15507013,-0.4940127,0.12106901,313,0,311,2,-0.29063377,299.87817,0.0,0.0,31,False,1.5290132,,,,,,,,37,18,0.026016807,40,12,0,0.008849549,179.77486,0,0,0.98719,0.24186867,0.17010608,0.15165995,0.22009468,-140.77142,-39.45324,0.57561535,-42.72959,False,332,61941.40433765435,12.693139,4879.912,13.707415,39,31685.7994010095,23.10619,1371.3121,14.086381,38,43673.00018339919,22.01066,1984.1749,13.147363,0,0,0,0,0,1.2166144,0.93901825,0.37896633,0.5600519,,,0,,,,53.01830999858483,-3.484560089053037,301.12557507267235,36.826846786365,2.287749669634708,25.919681145923278,272.8948360924827,112.62113989650386
45,295.7205038,37.67822329999999,4139,J194252.92+374041.6,295.7205038,37.6782233,5.068,0.063,4.138,0.059,1.939,0.013,1.024,0.014,6.976,0.035,6.675,0.016,6.336,0.017,HD_186438,pA* ,F3Ib,2158,4.408048693753085e-05,2158,295.7205038,37.67822329999999,1636042515805110273,Gaia EDR3 2049034819957965312,2049034819957965312,1044798578,2016.0,295.7205134382123,0.014618033,37.678179884570085,0.018264879,1.0420572535308599,0.01964355,53.048313,1.0447206,0.7567310728422905,0.020220857,-0.7202772143701647,0.024042187,-0.050617743,0.06484596,0.012460438,-0.13695006,0.21573757,-0.13186303,-0.037510358,-0.012063681,-0.13866737,-0.15446883,402,402,401,1,2.3008153,1099.0995,0.16470401,17.870556,31,False,1.6043805,,,,,,,,45,27,0.034150172,47,16,2,0.019199861,11.711462,0,0,1.0819957,,,,,,,,,True,402,13941256.52800986,2647.9011,5265.0215,7.826612,42,8225448.978818811,2091.9475,3931.9575,8.050643,42,8398218.10855097,3117.7356,2693.6917,7.4374275,0,4,0,0,0,1.1924081,0.61321545,0.22403097,0.38918447,,,0,,,,71.90873523422401,7.00301454087664,309.8811126441109,57.60980280495976,1.7478489731947584,34.89901766836824,295.7311285586617,100.83239330169498
46,296.1716581,13.052866999999999,2902,J194441.19+130310.3,296.1716581,13.052867,5.76,0.055,5.352,0.033,3.495,0.015,2.64,0.018,9.763,0.022,8.482,0.033,7.429,0.02,IRAS_19423+1255,*   ,,1687,2.7485100271602533e-05,1687,296.1716581,13.052866999999999,1636042515805110273,Gaia EDR3 4316858301966317056,4316858301966317056,1457169589,2016.0,296.1716642708539,0.10851056,13.052840180349373,0.103187606,0.13718371749690966,0.15625387,0.877954,5.955421,-1.8855356836865624,0.14026257,-5.649052478707487,0.12567025,-0.035936218,0.119428456,0.23714961,-0.22268385,-0.17362943,-0.16924088,0.25642097,-0.2103954,-0.267006,-0.055977147,325,87,325,0,31.869854,17146.252,1.2199194,500.85815,95,False,,1.165556,0.029257314,0.008387071,-0.07794326,0.00028791113,0.13261156,-0.11505585,37,18,0.20041998,40,11,0,0.60304743,114.71146,0,0,2.4968398,,,,,,,,,False,323,18556.15165396828,957.3324,19.383186,15.016147,34,472.77067189038354,107.35339,4.4038725,18.651917,40,45296.701756110364,9620.465,4.7083693,13.107729,0,24,0,12,0,2.4665391,5.5441875,3.6357698,1.9084177,,,0,,,,50.67265984810181,-5.546130343876946,301.09858661412767,33.70964373973673,2.37175842701539,24.937419010653507,269.6185478959494,113.53129235588386
47,296.5116388,22.592576899999997,2905,J194602.79+223533.2,296.5116388,22.5925769,8.962,0.024,8.03,0.021,5.922,0.016,4.724,0.028,12.351,0.024,11.36,0.029,10.356,0.02,,    ,,1690,2.1394998488561952e-05,1690,296.5116388,22.592576899999997,1636042515805110273,Gaia EDR3 1827838236105293952,1827838236105293952,1123610804,2016.0,296.51164651986375,0.02136127,22.59255672710897,0.026638418,0.09479852331695518,0.033340342,2.843358,6.234543,-3.124566718904715,0.028591262,-5.3950538421304595,0.036568303,0.09756344,-0.022504019,-0.045106694,0.012972794,-0.11805813,0.023929644,-0.0018967547,-0.13261172,-0.09308629,0.05097104,428,0,427,1,-0.9897177,438.925,0.0,0.0,31,False,1.2293823,,,,,,,,49,24,0.05071131,50,16,0,0.003101481,175.666,0,0,0.9653459,0.40701294,0.22147441,0.080235176,0.015051167,-89.80823,-79.63232,14.958467,1.4226996,False,428,8488.397560666825,6.3545184,1335.805,15.865303,43,1181.0206984999327,7.222067,163.52946,17.657898,47,11552.729502029277,20.685263,558.5005,14.591184,0,2,0,0,0,1.5001359,3.0667143,1.7925949,1.2741194,,,0,,,,59.122261621340435,-1.0751253412290838,304.2545454363105,42.9301931440033,2.0116425396030384,29.808732399583327,278.87028081268033,108.52298101078611
48,296.808876,19.488153300000004,4141,J194714.13+192917.3,296.808876,19.4881533,6.464,0.036,5.482,0.031,3.31,0.009,2.144,0.019,9.698,0.025,8.938,0.03,8.134,0.024,V*_RZ_Vul,V*  ,G5III,2160,3.5455227370235383e-05,2160,296.808876,19.488153300000004,1636042515805110273,Gaia EDR3 1824755549119668096,1824755549119668096,942021841,2016.0,296.8088815075001,0.017904416,19.488118226983232,0.01967951,0.11273234426021886,0.02731767,4.126719,6.137119,-2.210639763296057,0.026391808,-5.725146313077453,0.026069338,0.17485337,-0.0366736,0.18562365,-0.018705856,0.042462416,-0.008675687,0.014962838,-0.26296058,-0.07031843,0.036998734,436,279,434,2,37.2617,2496.9211,0.22997937,53.366817,31,False,1.2935376,,,,,,,,52,21,0.037508596,54,12,0,0.27982602,137.40161,0,0,2.5112636,,,,,,,,,False,418,85563.22051708955,5081.368,16.83862,13.356649,49,28593.819736405476,5443.594,5.2527466,14.197862,50,100378.22104853962,17174.717,5.8445344,12.243796,0,35,0,35,0,1.5073304,1.9540653,0.8412123,1.112853,19.291655,8.263445,11,6500.0,3.5,0.0,56.575053481230576,-2.8735799539288194,303.6285752836957,39.848942672494786,2.086710230060236,28.63468170796637,275.5615237276697,109.86479911955675
49,297.2247734,43.0373746,4142,J194853.94+430214.5,297.2247734,43.0373746,6.532,0.041,5.679,0.028,3.636,0.016,2.629,0.016,11.011,0.021,10.073,0.017,8.914,0.014,V*_DF_Cyg,RV* ,G6/7Ib/IIa,2161,1.935673409045765e-05,2161,297.2247734,43.0373746,1636042515805110273,Gaia EDR3 2078705244312711040,2078705244312711040,1458637339,2016.0,297.2247549787823,0.019236924,43.037360693250406,0.023317536,0.2745677557642829,0.02362318,11.622811,3.6976643,-2.6746936761539093,0.025572509,-2.5531813092797675,0.03082932,0.03675747,0.11791301,-0.117708206,-0.13520448,0.16398227,-0.13491821,-0.29226813,-0.07707463,-0.18073164,0.027099563,427,427,426,1,22.05562,3904.7815,0.27067676,102.92199,95,False,,1.4078417,0.0060394043,-0.04725463,0.07088683,0.13918196,-0.07726822,-0.09383633,48,28,0.04366948,50,23,0,0.15289688,14.272874,0,0,1.8496208,,,,,,,,,False,370,457186.730033114,13255.796,34.48957,11.537133,49,163168.6461061944,18767.07,8.694412,12.306951,48,378770.86136467673,35318.426,10.724455,10.801954,0,28,0,27,0,1.1853789,1.5049963,0.76981735,0.73517895,9.202181,9.649128,6,5000.0,2.5,-0.25,77.19542786768662,8.615722105894298,315.8295097870017,62.213275641689485,1.6448723677450692,37.44141492472719,301.74747443396666,96.83233806350908
