_RAJ2000,_DEJ2000,WiseID
264.7960057,-29.3686566,J173911.04-292207.1
264.94689,-58.213288399999996,J173947.25-581247.8
264.9583979,-25.603952900000003,J173950.01-253614.2
264.9952116,-27.315824799999998,J173958.85-271856.9
265.1581428,-33.93515399999999,J174037.95-335606.5
265.9526632,-23.8176,J174348.63-234903.3
266.6877357,-28.262545199999998,J174645.05-281545.1
267.1718808,-29.972139999999996,J174841.25-295819.7
268.1940975,-17.9527163,J175246.58-175709.7
268.346568,-21.6472156,J175323.17-213849.9
268.3585491,-30.097884900000004,J175326.05-300552.3
268.4030167,-29.8000017,J175336.72-294800.0
268.7670046,-25.8778266,J175504.08-255240.1
268.8406301,-28.192014799999995,J175521.75-281131.2
269.0121748,-25.355105900000005,J175602.92-252118.3
269.1196233,-28.834802100000005,J175628.70-285005.2
269.1807043,-13.7658549,J175643.36-134557.0
269.3542924,-23.0740224,J175725.03-230426.4
269.511001,-33.73671250000001,J175802.64-334412.1
269.5452464,-28.741187399999998,J175810.85-284428.2
270.0879709,-23.3674892,J180021.11-232202.9
270.2583492,-23.712151199999997,J180102.00-234243.7
270.7735858,-19.2977496,J180305.66-191751.8
270.9654115,-18.510858,J180351.69-183039.0
271.0085967,-28.6781531,J180402.06-284041.3
271.3405983,-26.943855699999993,J180521.74-265637.8
271.4967694,-17.1251783,J180559.22-170730.6
273.0424384,-12.8667099,J181210.18-125200.1
273.3118774,-14.635443700000003,J181314.85-143807.5
273.5002452,-13.715112199999998,J181400.05-134254.4
273.7207969,-16.1460853,J181452.99-160845.9
273.9600275,-20.9138057,J181550.40-205449.7
274.0192007,-15.862968799999997,J181604.60-155146.6
274.4338721,-25.4767354,J181744.12-252836.2
274.6299484,-15.2949065,J181831.18-151741.6
275.6515734,-13.6295964,J182236.37-133746.5
275.791419,-14.7534779,J182309.94-144512.5
275.8926718,-28.499199599999997,J182334.24-282957.1
276.1019286,-8.327170699999998,J182424.46-081937.8
276.6822255,-13.3883913,J182643.73-132318.2
276.7115728,-10.277078599999998,J182650.77-101637.4
276.8474434,-20.141719,J182723.38-200830.1
276.9352004,-15.583539700000005,J182744.44-153500.7
277.1978156,-4.8026367,J182847.47-044809.4
277.629838,-13.4791791,J183031.16-132845.0
277.6408489,-11.584114500000005,J183033.80-113502.8
277.8977814,-14.753139499999996,J183135.46-144511.3
278.1087248,-7.600605100000001,J183226.09-073602.1
278.1149344,-12.761518700000002,J183227.58-124541.4
278.1265583,-6.864804500000001,J183230.37-065153.2
278.4883435,-5.640299299999999,J183357.20-053825.0
278.698687,-18.649266299999997,J183447.68-183857.3
279.0547166,-2.1017259999999998,J183613.13-020606.2
279.2083391,-9.7750533,J183650.00-094630.1
279.2277761,-4.876069,J183654.66-045233.8
279.2906871,-4.672559999999999,J183709.76-044021.2
279.3598257,-11.3253264,J183726.35-111931.1
279.4738561,-6.706517899999999,J183753.72-064223.4
279.5613584,-17.525655799999996,J183814.72-173132.3
279.6738959,-3.5583576,J183841.73-033330.0
279.8472486,-4.825363299999999,J183923.33-044931.3
279.9359423,-10.902769400000004,J183944.62-105409.9
279.94150349999995,-10.5342957,J183945.96-103203.4
280.1228274,-8.0726578,J184029.47-080421.5
280.2771941,-9.295186599999997,J184106.52-091742.6
280.4501032,2.6876762999999997,J184148.02+024115.6
280.6214949,-0.36225639999999987,J184229.15-002144.1
280.7487963,-1.5560444,J184259.71-013321.7
281.3356145,-4.5921940999999995,J184520.54-043531.8
281.5136228,1.1054627,J184603.26+010619.6
281.5263511,1.5823764,J184606.32+013456.5
281.7506381,-6.4213991,J184700.15-062517.0
281.839772,-22.2003885,J184721.54-221201.3
282.3294036,1.5962001000000001,J184919.05+013546.3
282.3961678,-9.661823099999998,J184935.08-093942.5
282.6718226,-0.1859218,J185041.23-001109.3
282.9327254,12.684246700000001,J185143.85+124103.2
283.406058,0.49306130000000004,J185337.45+002935.0
283.6082831,10.182685899999997,J185425.98+101057.6
283.996808,4.2631277,J185559.23+041547.2
284.1738363,0.10029519999999999,J185641.72+000746.2
284.3600382,13.8192983,J185726.40+134909.4
284.5714391,6.908073400000001,J185817.14+065429.0
284.5962424,7.881579900000001,J185823.09+075253.6
284.637859,-30.325516099999998,J185833.08-301931.8
285.5471799,7.8468598000000025,J190211.32+075048.6
285.7754051,9.991536499999999,J190306.09+095929.5
285.8789661,8.2987175,J190330.95+081755.3
285.969286,13.501148399999998,J190352.62+133004.1
286.1799065,7.838943199999999,J190443.17+075020.1
286.4096821,8.6606951,J190538.32+083938.5
286.7575006,11.4362924,J190701.80+112610.6
286.8172686,5.7894511,J190716.14+054722.0
286.89193279999995,15.0683886,J190734.06+150406.1
287.0037492,14.0172984,J190800.89+140102.2
287.1651728,11.678112000000002,J190839.64+114041.2
287.2698629,5.622995300000001,J190904.76+053722.7
287.6581855,9.792937,J191037.96+094734.5
287.6899364,13.7626211,J191045.58+134545.4
287.7898245,7.293722500000002,J191109.55+071737.4
287.9968372999999,10.410413400000001,J191159.24+102437.4
288.3331195,15.7399321,J191319.94+154423.7
288.375127,14.7500439,J191330.03+144500.1
288.402195,9.181570799999998,J191336.52+091053.6
288.7160224,14.4759697,J191451.84+142833.4
288.7964503,2.3835435,J191511.14+022300.7
289.350787,17.955623899999996,J191724.18+175720.2
289.7250396,17.6620816,J191854.00+173943.4
290.2748698,20.798226499999995,J192105.96+204753.6
290.7537791,11.802055599999997,J192300.90+114807.4
290.8276861,17.7524457,J192318.64+174508.8
290.8443112,14.4801265,J192322.63+142848.4
290.9798133,20.648595699999998,J192355.15+203854.9
291.1266046,14.231808900000003,J192430.38+141354.5
291.3959614,18.1144484,J192535.03+180652.0
291.4411986,24.1843473,J192545.88+241103.6
291.4556551,20.1537226,J192549.35+200913.4
291.5367111,23.480115499999997,J192608.81+232848.4
292.0194771,8.0720927,J192804.67+080419.5
292.1093243,27.2893211,J192826.23+271721.5
292.1368841,18.280062599999997,J192832.85+181648.2
292.1631198,19.042897999999997,J192839.14+190234.4
292.3681105,23.4047223,J192928.34+232417.0
292.5083754,21.712856999999996,J193002.01+214246.2
292.6513028,20.170468099999997,J193036.31+201013.6
292.8237728,18.191394599999995,J193117.70+181129.0
292.9424219,28.0743738,J193146.18+280427.7
293.1707802,24.867314900000004,J193240.98+245202.3
293.3726784,30.0694535,J193329.44+300410.0
293.3864838999999,21.1087198,J193332.75+210631.3
294.3377403999999,28.6489444,J193721.05+283856.1
294.3661454,20.1149323,J193727.87+200653.7
294.5155139,29.9830665,J193803.72+295859.0
294.5897413,26.985813699999998,J193821.53+265908.9
294.7044116,21.903892799999998,J193849.05+215414.0
294.7777393,25.209859499999993,J193906.65+251235.4
294.871844,24.168761499999995,J193929.24+241007.5
295.0448207,28.969946500000002,J194010.75+285811.8
295.2808009,34.2137463,J194107.39+341249.4
295.862681,30.953493200000004,J194327.04+305712.5
295.9029206,20.6058301,J194336.70+203620.9
295.920927,31.007131599999997,J194341.02+310025.6
296.1302598,-0.09431330000000002,J194431.26-000539.5
296.3628142,26.2443678,J194527.07+261439.7
296.3851686,28.746625700000003,J194532.44+284447.8
296.5294152,34.259386,J194607.05+341533.7
296.534128,29.561346300000004,J194608.19+293340.8
296.6514138,39.0417847,J194636.33+390230.4
296.6968133,15.817084299999998,J194647.23+154901.5
296.7857664,30.884396300000002,J194708.58+305303.8
296.8338172,34.0635091,J194720.11+340348.6
296.956982,23.907676799999997,J194749.67+235427.6
296.9826816,9.469134599999999,J194755.84+092808.8
297.0711354,29.799389300000005,J194817.07+294757.8
297.0837644,28.422814700000004,J194820.10+282522.1
297.4408624,23.518807600000002,J194945.80+233107.7
297.6171189,32.7254869,J195028.10+324331.7
297.7518781,24.097484399999995,J195100.45+240550.9
298.5109437,12.01259,J195402.62+120045.3
298.6901505,32.99383619999999,J195445.63+325937.8
298.7062863,30.7325013,J195449.50+304357.0
299.2818326,30.537780199999993,J195707.63+303216.0
299.2989989,31.8404214,J195711.75+315025.5
299.8980533,28.641727700000004,J195935.53+283830.2
300.1303562,27.011108399999998,J200031.28+270039.9
300.1834117,32.2898193,J200044.01+321723.3
300.330674,33.3403113,J200119.36+332025.1
300.3700471,33.356252299999994,J200128.81+332122.5
300.7595474,38.7929266,J200302.29+384734.5
300.7598989,37.6142034,J200302.37+373651.1
300.9411406,33.7512278,J200345.87+334504.4
301.3810437,46.818100699999995,J200531.45+464905.1
301.458442,37.26624259999999,J200550.02+371558.4
301.5988238,34.9772611,J200623.71+345838.1
301.870612,30.94066370000001,J200728.94+305626.3
302.1063752,35.309269900000004,J200825.53+351833.3
302.4458668,32.9406277,J200947.00+325626.2
303.0806391,33.81389250000001,J201219.35+334850.0
303.1142759,40.732220000000005,J201227.42+404355.9
303.1831913,36.137749,J201243.96+360815.8
303.3472745,33.3583786,J201323.34+332130.1
303.985916,45.1302065,J201556.61+450748.7
304.2219708,40.2619439,J201653.27+401542.9
304.6903686,35.0506348,J201845.68+350302.2
304.8155047,40.5061603,J201915.72+403022.1
305.1940118,34.371286500000004,J202046.56+342216.6
305.2496563,39.5109396,J202059.91+393039.3
306.0499877,35.72637160000001,J202411.99+354334.9
306.8075977,38.4139042,J202713.82+382450.0
306.8417116,52.02179790000001,J202722.01+520118.4
307.4380238,30.1443225,J202945.12+300839.5
309.3948459,35.2193333,J203734.76+351309.5
309.6079478,51.6946402,J203825.90+514140.7
309.906185,42.875144,J203937.48+425230.5
310.9035944,59.54772030000001,J204336.86+593251.7
310.9467256,45.25724710000001,J204347.21+451526.0
311.3716206,40.76419529999999,J204529.18+404551.1
311.5430584,43.1035652,J204610.33+430612.8
311.6868024,45.2176212,J204644.83+451303.4
311.9442324,48.48312620000001,J204746.61+482859.2
312.7266967,48.1560217,J205054.40+480921.6
315.015836,47.44243720000001,J210003.80+472632.7
316.0064379,56.72563790000001,J210401.54+564332.2
316.1142467,46.49753780000001,J210427.41+462951.1
316.8508399,45.04615059999999,J210724.20+450246.1
319.1476967,45.6283261,J211635.44+453741.9
319.6063158,52.0219844,J211825.51+520119.1
321.2814859,48.53576210000001,J212507.55+483208.7
322.7029656,49.55248050000001,J213048.71+493308.9
322.7220525,52.19320810000001,J213053.29+521135.5
322.8443432,53.08104800000001,J213122.64+530451.7
325.9078017,62.0806462,J214337.87+620450.3
328.6736286,57.8739432,J215441.67+575226.1
328.7328713,58.98489300000001,J215455.88+585905.6
331.5104939,58.65407270000001,J220602.51+583914.6
332.1217053,59.618265400000006,J220829.20+593705.7
333.9953816,42.3795001,J221558.89+422246.2
336.6815976,57.3944282,J222643.58+572339.9
338.823409,59.6368774,J223517.61+593812.7
339.6927619,55.894913300000006,J223846.26+555341.6
345.1461576,57.303695600000005,J230035.07+571813.3
346.3021103,57.5910943,J230512.50+573527.9
349.198284,-27.392729999999997,J231647.58-272333.8
350.1448316,62.13646020000001,J232034.75+620811.2
350.5935283,75.50241430000001,J232222.44+753008.6
351.4906814,60.4282716,J232557.76+602541.7
354.7569088,53.989444600000006,J233901.65+535922.0
356.5405407,64.6037018,J234609.72+643613.3
359.0446005,72.3383264,J235610.70+722017.9
2.2493129,52.3562584,J000859.83+522122.5
2.5796092,65.3523172,J001019.10+652108.3
5.9215084,66.2028993,J002341.16+661210.4
7.4790519,63.30910570000002,J002954.97+631832.7
11.332052899999999,58.5051121,J004519.69+583018.4
11.336085800000001,41.78810270000001,J004520.66+414717.1
16.650670400000003,59.7693001,J010636.16+594609.4
24.975296999999998,60.096598300000004,J013954.07+600547.7
30.164428100000002,60.5497874,J020039.46+603259.2
32.40873289999999,58.210893500000005,J020938.09+581239.2
37.71152949999999,61.50616190000001,J023050.76+613022.1
41.7242945,69.108724,J024653.83+690631.4
46.6569121,-60.68862240000001,J030637.65-604119.0
47.450601799999994,64.29890610000001,J030948.14+641756.0
48.1784911,43.4137855,J031242.83+432449.6
50.9582677,64.9463705,J032349.98+645646.9
52.45785090000001,57.025694,J032949.88+570132.4
54.7694333,53.756637600000005,J033904.66+534523.8
55.73318869999999,31.978320500000002,J034255.96+315841.9
56.8802979,58.4695843,J034731.27+582810.5
59.838126300000006,56.7477285,J035921.15+564451.8
63.226435599999995,51.0364756,J041254.34+510211.3
69.0832237,52.23658940000001,J043619.97+521411.7
69.1393852,47.455223,J043633.45+472718.8
70.0322902,48.8554422,J044007.74+485119.5
74.1703589,48.3494184,J045640.88+482057.9
77.0673097,36.8080414,J050816.15+364828.9
80.07901040000002,36.6095334,J052018.96+363634.3
81.955515,6.777426500000001,J052749.32+064638.7
86.4654322,35.050021300000004,J054551.70+350300.0
88.573197,-38.664233,J055417.56-383951.2
88.9480246,17.730603799999997,J055547.52+174350.1
89.1411648,30.387651100000003,J055633.87+302315.5
89.4740418,-14.090368400000003,J055753.77-140525.3
90.5075566,13.0074849,J060201.81+130026.9
91.3624831,25.0110225,J060526.99+250039.6
91.46401910000002,-15.654109699999998,J060551.36-153914.7
91.98189609999999,47.21568990000001,J060755.65+471256.4
95.66409,-5.3298684000000005,J062239.38-051947.5
95.7825386,4.1757139,J062307.80+041032.5
96.0676259,5.611109,J062416.23+053639.9
97.56892740000002,-16.493760199999997,J063016.54-162937.5
97.7339477,-9.5330355,J063056.14-093158.9
97.822868,-29.125178299999998,J063117.48-290730.6
100.191904,6.0836394,J064046.05+060501.1
100.6789459,-11.656953599999998,J064242.94-113925.0
101.3152337,-55.06963950000001,J064515.65-550410.7
102.04428070000002,0.070605,J064810.62+000414.1
102.22685420000002,-42.8249321,J064854.44-424929.7
102.25717080000001,-4.6999668,J064901.72-044159.8
102.3321297,-32.2006049,J064919.71-321202.1
103.0374829,-19.298216,J065208.99-191753.5
104.3614707,-4.307452200000001,J065726.75-041826.8
104.88988149999999,-11.9913316,J065933.57-115928.7
106.4532405,-16.646519899999998,J070548.77-163847.4
107.1009427,-10.631947,J070824.22-103755.0
107.5614702,-18.4312325,J071014.75-182552.4
109.66355679999998,-24.9482228,J071839.25-245653.6
110.3206009,-16.7857988,J072116.94-164708.8
111.0797482,9.208899300000002,J072419.13+091232.0
111.2972312,-22.2465194,J072511.33-221447.4
112.37224310000002,-58.6912518,J072929.33-584128.5
112.389823,-24.1163087,J072933.55-240658.7
113.0950436,-31.191237499999996,J073222.81-311128.4
116.34115540000002,-34.68304800000001,J074521.87-344058.9
117.04459879999999,-32.9406992,J074810.70-325626.5
118.15125310000002,-25.933209900000005,J075236.30-255559.5
122.79642840000001,-41.2853135,J081111.14-411707.1
122.88771679999999,-46.42607550000001,J081133.05-462533.8
123.1420114,-35.994864,J081234.08-355941.5
123.92488099999998,-37.35608239999999,J081541.97-372121.8
125.28127650000002,-39.948020099999994,J082107.50-395652.8
126.27518900000001,-42.001234,J082506.04-420004.4
126.91263910000002,-42.0374225,J082739.03-420214.7
128.6412688,-40.474238,J083433.90-402827.2
130.6949877,-40.99626179999999,J084246.79-405946.5
130.7863036,-41.2707828,J084308.71-411614.8
131.8820736,-43.76471180000001,J084731.69-434552.9
132.2332016,-43.574999,J084855.96-433429.9
132.30058480000002,-44.3836256,J084912.14-442301.0
134.8755934,-49.0848961,J085930.14-490505.6
138.0381093,-51.653995,J091209.14-513914.3
138.3676136,-49.720344400000016,J091328.22-494313.2
138.6658214,-50.640779300000005,J091439.79-503826.8
140.4745631,-52.221684,J092153.89-521318.0
140.7092574,-55.5037678,J092250.22-553013.5
140.88173430000003,-45.701422099999995,J092331.61-454205.1
144.00984440000002,-53.158356000000005,J093602.36-530930.0
145.14619600000003,-51.7215539,J094035.08-514317.5
146.0828618,-50.2823248,J094419.88-501656.3
146.7256039,-54.362918400000005,J094654.14-542146.5
151.0767611,-54.662774600000006,J100418.42-543945.9
151.1605726,-59.181418400000005,J100438.53-591053.1
151.775447,-49.42893000000001,J100706.10-492544.1
152.4042133,-64.22998510000001,J100937.01-641347.9
152.5541978,-57.862586300000004,J101013.00-575145.3
152.67241870000004,-56.882788100000006,J101041.38-565258.0
153.2996627,-45.4971366,J101311.91-452949.6
153.8142153,-58.3436595,J101515.41-582037.1
154.7670167,-58.9914957,J101904.08-585929.3
155.5578054,-60.445595700000005,J102213.87-602644.1
155.5637605,-52.22426039999999,J102215.30-521327.3
156.1717532,-57.67511970000001,J102441.22-574030.4
156.2053976,-59.435917,J102449.29-592609.3
156.2525417,-55.4567654,J102500.61-552724.3
156.6615198,-53.9013712,J102638.76-535404.9
157.74687700000004,-53.3505908,J103059.25-532102.1
158.96489700000004,-57.02355180000001,J103551.57-570124.7
160.22632080000002,-54.475377200000004,J104054.31-542831.3
160.3596284,-61.975627900000006,J104126.31-615832.2
161.0703007,-53.908367,J104416.87-535430.1
161.10648710000004,-63.1390785,J104425.55-630820.6
161.5099081,-50.18323780000001,J104602.37-501059.6
162.80266850000004,-55.0441434,J105112.64-550238.9
162.8711794,-58.4619284,J105129.08-582742.9
163.40507570000003,-58.518345700000005,J105337.21-583106.0
163.6076046,-61.09499240000002,J105425.82-610541.9
164.2835798,-60.4067123,J105708.05-602424.1
164.4109033,-59.702114,J105738.61-594207.6
164.6252229,-62.1852327,J105830.05-621106.8
165.64817480000002,-60.83111240000001,J110235.56-604952.0
167.31036560000004,-64.8750449,J110914.48-645230.1
167.3866776,-65.71577970000001,J110932.80-654256.8
169.6254058,-57.35921630000001,J111830.09-572133.1
169.6932811,-56.211364800000005,J111846.38-561240.9
171.729803,-63.9072965,J112655.15-635426.2
172.4105103,-57.6637314,J112938.52-573949.4
172.5039666,-62.0452944,J113000.95-620243.0
172.79908670000003,-62.18826339999999,J113111.78-621117.7
172.9000805,-63.1244809,J113136.01-630728.1
173.3364108,-61.59034,J113320.73-613525.2
173.487457,-59.7173331,J113356.98-594302.3
175.1693346,-62.5738338,J114040.64-623425.8
175.2343881,-60.2099914,J114056.25-601235.9
175.4952384,-56.225973800000006,J114158.85-561333.5
176.4600376,-55.6076509,J114550.40-553627.5
176.7036726,-76.64030480000001,J114648.88-763825.0
177.078242,-55.01822669999999,J114818.77-550105.6
177.2021891,-60.68433670000001,J114848.52-604103.6
177.302273,-62.7993645,J114912.54-624757.7
178.7229233,-58.365281800000005,J115453.50-582155.0
178.85590480000002,-62.066873900000004,J115525.41-620400.7
179.33434780000002,-59.43795870000001,J115720.24-592616.6
179.96798800000002,-62.230139900000005,J115952.31-621348.5
180.24602949999996,-61.150933000000016,J120059.04-610903.3
180.367114,-64.70302480000001,J120128.10-644210.8
182.82542979999997,-18.5247054,J121118.10-183128.9
182.86805100000004,-63.1189346,J121128.33-630708.1
183.5402244,-59.465432500000006,J121409.65-592755.5
183.8502558,-60.6931745,J121524.06-604135.4
184.1858591,-60.7623306,J121644.60-604544.3
184.3208207,-62.150883099999994,J121716.99-620903.1
184.50770039999998,-65.79577430000002,J121801.84-654744.7
184.70837600000002,-62.34168050000001,J121850.01-622030.0
185.6115937,-63.3124945,J122226.78-631844.9
186.15838709999997,-70.4001214,J122438.01-702400.4
186.23351219999998,-75.9736099,J122456.04-755824.9
187.8955467,-63.2190354,J123134.93-631308.5
188.03757819999998,-63.5805092,J123209.01-633449.8
189.02892489999996,-63.73674260000001,J123606.94-634412.2
189.39385769999998,-63.769223700000005,J123734.52-634609.2
190.03000119999996,-60.8546292,J124007.20-605116.6
190.4996011,46.01226460000001,J124159.90+460044.1
191.5747037,-57.22548900000001,J124617.92-571331.7
191.6166702,-63.379500900000004,J124628.00-632246.2
192.127625,-56.26842090000001,J124830.62-561606.3
193.16548389999997,-56.3249409,J125239.71-561929.7
193.31893,-60.4364465,J125316.54-602611.2
193.48127449999998,-65.9635235,J125355.50-655748.6
194.78344509999997,-63.526551300000015,J125908.02-633135.5
196.06611649999996,-67.6692507,J130415.86-674009.3
196.56053489999996,-71.25802150000001,J130614.52-711528.8
196.9256954,-66.14041920000001,J130742.16-660825.5
197.86829139999998,-63.762261699999996,J131128.38-634544.1
198.091807,-60.20781250000001,J131222.03-601228.1
198.8511381,-67.42281960000001,J131524.27-672522.1
198.86713070000002,-61.902775,J131528.11-615409.9
198.93437689999996,-64.7090191,J131544.25-644232.4
199.17077849999998,-63.8314504,J131640.98-634953.2
199.30345069999998,-71.1734465,J131712.82-711024.4
199.36069529999997,-63.16838890000001,J131726.56-631006.2
199.9415175,-62.50241400000001,J131945.96-623008.6
200.5028562,-65.6206258,J132200.68-653714.2
201.1695024,-63.6461166,J132440.68-633846.0
201.179865,-60.27628560000001,J132443.16-601634.6
201.46426199999996,-62.5647446,J132551.42-623353.0
201.7234724,-64.80240400000001,J132653.63-644808.6
202.5046138,-63.2361884,J133001.10-631410.2
203.3892255,-62.5909465,J133333.41-623527.4
204.5607433,-49.528686000000015,J133814.57-493143.2
204.9534433,-62.10176409999999,J133948.82-620606.3
205.208473,-70.6597679,J134050.03-703935.1
205.8017502,-58.886865300000004,J134312.42-585312.7
206.82881340000003,-62.3360579,J134718.91-622009.8
206.93860879999997,-69.4078459,J134745.26-692428.2
208.81681809999998,-65.6434264,J135516.03-653836.3
209.03467619999998,-63.015743900000004,J135608.32-630056.6
209.209168,-59.456956000000005,J135650.20-592725.0
210.40579999999997,-65.9085901,J140137.39-655430.9
210.717772,-65.1700374,J140252.26-651012.1
211.7770737,-58.9950785,J140706.49-585942.2
211.8908008,-63.879283,J140733.79-635245.4
212.64243039999997,-61.7366872,J141034.18-614412.0
212.84858089999997,-59.66669400000001,J141123.65-594000.0
213.6400685,-54.88453040000001,J141433.61-545304.3
214.58678239999998,-61.01803820000001,J141820.82-610104.9
214.9366226,-61.1057602,J141944.78-610620.7
215.21141179999998,-61.5289247,J142050.73-613144.1
215.2913331,-61.03451749999999,J142109.91-610204.2
215.68911190000003,-61.4999001,J142245.38-612959.6
217.28324089999998,-56.1473233,J142907.97-560850.3
217.5082119,-70.21664370000002,J143001.97-701259.9
217.56431570000004,-66.7845359,J143015.43-664704.3
217.9893712,-47.328898699999996,J143157.44-471944.0
218.5935788,-69.5379859,J143422.45-693216.7
218.6040772,-63.144070700000015,J143424.97-630838.6
218.7036508,-59.9325403,J143448.87-595557.1
219.1814841,-62.181426,J143643.55-621053.1
219.82180709999997,-60.6111001,J143917.23-603639.9
220.0961633,-67.3337895,J144023.07-672001.6
220.14083239999997,-61.9771526,J144033.79-615837.7
220.59688019999996,-61.37236570000001,J144223.25-612220.5
221.26956969999998,-65.1141892,J144504.69-650651.0
222.3567229,-62.011698200000005,J144925.61-620042.1
222.3932355,-60.135028600000005,J144934.37-600806.1
222.5982065,-63.20967710000001,J145023.56-631234.8
222.6106926,-60.220710600000004,J145026.56-601314.5
222.64650499999996,-57.655447,J145035.16-573919.6
223.2724578,-62.32874510000001,J145305.38-621943.4
223.6825758,-58.359471000000006,J145443.81-582134.0
223.8794065,-54.02123329999999,J145531.05-540116.4
224.1250373,-42.1251397,J145630.00-420730.5
224.1753484,-51.1793244,J145642.08-511045.5
224.8718337,-58.73590599999999,J145929.24-584409.2
225.00830300000004,-59.2577619,J150001.99-591527.9
225.1539753,-62.25523930000001,J150036.95-621518.8
225.7279936,-14.2140104,J150254.71-141250.4
226.0536455,-53.5989256,J150412.87-533556.1
226.4920522,-52.1925079,J150558.09-521133.0
226.5499917,-53.816448400000006,J150611.99-534859.2
227.56066759999996,-53.79682950000001,J151014.56-534748.5
227.79788790000003,-53.3370443,J151111.49-532013.3
228.5195664,-50.87069340000001,J151404.69-505214.4
228.55618159999997,-41.7131466,J151413.48-414247.3
229.0820124,-60.8911687,J151619.68-605328.2
229.5015735,-55.9711119,J151800.37-555816.0
230.016058,-54.038019900000016,J152003.85-540216.8
230.0650014,-52.9880997,J152015.60-525917.1
230.2533079,-48.544305800000004,J152100.79-483239.5
231.2391393,-59.135284,J152457.39-590807.0
231.5178117,-70.0681673,J152604.27-700405.4
231.5867382,-26.5355358,J152620.81-263207.9
231.775079,-46.9148219,J152706.01-465453.3
231.83224000000004,-61.94118310000001,J152719.73-615628.2
232.7424811,-57.864715399999994,J153058.19-575152.9
232.85633179999996,-52.787742900000005,J153125.51-524715.8
233.1889189,-57.06405900000001,J153245.34-570350.6
233.68121239999996,-52.653317200000004,J153443.49-523911.9
234.13599619999997,-48.672889000000005,J153632.63-484022.4
234.198301,-56.36270720000001,J153647.59-562145.7
234.5951587,-67.2669814,J153822.83-671601.1
234.66199060000002,-55.24172870000001,J153838.87-551430.2
234.687051,-58.20301020000001,J153844.89-581210.8
234.7036845,-56.4286027,J153848.88-562542.9
235.1574166,-58.34620379999999,J154037.77-582046.3
235.3006199,-46.506804200000005,J154112.14-463024.4
235.4461485,-54.757513599999996,J154147.07-544527.0
235.5893619,-58.28915159999999,J154221.44-581720.9
236.6283623,-56.5234378,J154630.80-563124.3
236.84108340000003,-57.519361999999994,J154721.86-573109.7
237.1606186,-16.19475,J154838.54-161141.1
237.2294835,-55.992182200000016,J154855.07-555931.8
237.7038609,-53.491602500000006,J155048.92-532929.7
238.1906085,-57.21371460000001,J155245.74-571249.3
238.4169136,-49.4368484,J155340.05-492612.6
238.4331858,-49.32755980000001,J155343.96-491939.2
238.6433968,-56.01075240000001,J155434.41-560038.7
238.7723006,-52.844889,J155505.35-525041.6
239.1238689,9.0304397,J155629.72+090149.5
239.4354765,-52.844981100000005,J155744.51-525041.9
239.6376603,-46.3449912,J155833.03-462041.9
239.6569093,-48.6660362,J155837.65-483957.7
239.6656867,-53.5743779,J155839.76-533427.7
239.68373680000002,-56.5804505,J155844.09-563449.6
239.7908254,-44.115258999999995,J155909.79-440654.9
239.9822567,-53.177413099999995,J155955.74-531038.6
240.27490210000002,-43.49079510000001,J160105.97-432926.8
240.50566799999996,-49.8230268,J160201.36-494922.8
240.5940758,-48.6316107,J160222.57-483753.7
240.8200889,-51.78177180000001,J160316.82-514654.3
241.2244039,-51.88690640000001,J160453.85-515312.8
241.4903942,-47.6657222,J160557.69-473956.5
241.52947079999998,-54.33898630000001,J160607.07-542020.3
242.81078559999997,-53.16099650000002,J161114.58-530939.5
243.69883190000002,-53.596834699999995,J161447.71-533548.6
244.05745969999998,-48.3906298,J161613.79-482326.2
244.6192038,-58.9265724,J161828.60-585535.6
245.0124002,-48.89675040000001,J162002.97-485348.3
245.2031567,-53.158981999999995,J162048.75-530932.3
245.7433297,-40.6930595,J162258.39-404135.0
245.9494604,-56.908587100000005,J162347.87-565430.9
246.17054079999997,-43.3652475,J162440.92-432154.8
246.22132779999998,-49.6313979,J162453.11-493753.0
246.75315759999998,-48.93368310000002,J162700.75-485601.2
246.8868739,-53.090103,J162732.84-530524.3
246.8968676,-43.0845796,J162735.24-430504.4
247.253061,-48.61834780000001,J162900.73-483706.0
247.31834219999996,-45.2030439,J162916.40-451210.9
247.7875324,-46.775637700000004,J163109.00-464632.2
247.87501079999998,-52.4331966,J163130.00-522559.5
248.1471753,-45.97716200000001,J163235.32-455837.7
248.42227109999996,-46.703243400000005,J163341.34-464211.6
249.08534910000003,-45.8613772,J163620.48-455140.9
249.1843864,-53.4255464,J163644.25-532531.9
249.2521206,-48.884509300000005,J163700.50-485304.2
249.3010719,-45.814023000000006,J163712.25-454850.4
249.46158940000004,-64.6945881,J163750.78-644140.5
249.49624750000004,-44.387522700000005,J163759.09-442315.0
249.49809519999997,-56.5560191,J163759.54-563321.6
249.5301453,-39.5770198,J163807.23-393437.2
249.5648388,-52.059898100000005,J163815.56-520335.6
249.6626984,-45.727312700000006,J163839.04-454338.3
249.9550795,-47.2026649,J163949.21-471209.5
250.27535849999998,-45.586566499999996,J164106.08-453511.6
250.33282479999997,-46.4733945,J164119.87-462824.2
250.3699317,-46.20060060000001,J164128.78-461202.1
250.45317259999996,-45.95410989999999,J164148.76-455714.7
250.6554148,-51.2754261,J164237.29-511631.5
250.85015779999998,-43.6165668,J164324.03-433659.6
251.144353,-51.8300136,J164434.64-514948.0
251.1563075,-47.327656700000006,J164437.51-471939.5
